,time,raw_signal,raw_isosbestic,trial_cue,lever1,lever2,shock
12748,637.4,25.834081178498728,20.728906176642646,False,False,False,False
12749,637.45,24.79805833176012,19.965166727891084,False,False,False,False
12750,637.5,25.519937123686145,21.253037829053703,False,False,False,False
12751,637.55,26.15780307810484,21.807602378022246,False,False,False,False
12752,637.6,25.308366786168026,20.992789498361937,False,False,False,False
12753,637.65,24.541747532431177,20.006942080388576,False,False,False,False
12754,637.7,25.230764307705112,20.77215542077166,False,False,False,False
12755,637.75,25.158453360618704,20.861541781106727,False,False,False,False
12756,637.8,25.252779325605356,20.128903040981857,False,False,False,False
12757,637.85,24.837147275404114,20.191207624365312,False,False,False,False
12758,637.9,26.047205406525272,20.090072067003756,False,False,False,False
12759,637.95,25.971678902805998,20.33193861430456,False,False,False,False
12760,638.0,25.1004574879985,19.873874809460553,False,False,False,False
12761,638.05,25.391302446670952,20.10825042722019,False,False,False,False
12762,638.1,25.201899121641347,20.799263198045313,False,False,False,False
12763,638.15,25.80882755483046,20.046685770611393,False,False,False,False
12764,638.2,25.130628535427874,20.875601663313926,False,False,False,False
12765,638.25,25.174131427722177,19.972257943568366,False,False,False,False
12766,638.3,25.648821953835643,20.686429271105805,False,False,False,False
12767,638.35,25.216165256222915,20.767532797158896,False,False,False,False
12768,638.4,26.447764787543488,20.370850035349406,False,False,False,False
12769,638.45,25.340360535983375,20.213355739097675,False,False,False,False
12770,638.5,25.972959780689074,20.452691115926914,False,False,False,False
12771,638.55,25.987193460314874,20.78437537321684,False,False,False,False
12772,638.6,24.7839108260144,19.940331754152865,False,False,False,False
12773,638.65,25.37798587843057,20.383213658296707,False,False,False,False
12774,638.7,25.16184835985218,20.08998548798467,False,False,False,False
12775,638.75,26.013859588136427,20.378649336034073,False,False,False,False
12776,638.8,25.492463563695786,20.1593219342124,False,False,False,False
12777,638.85,25.978104092534686,20.702873980593733,False,False,False,False
12778,638.9,26.316432289153596,19.681344049001947,False,False,False,False
12779,638.95,26.328872604388067,20.222959106224792,False,False,False,False
12780,639.0,24.86510020916671,20.32420285794173,False,False,False,False
12781,639.05,24.79666022460148,19.868341168348277,False,False,False,False
12782,639.1,24.817727821159078,19.508464891682603,False,False,False,False
12783,639.15,25.92265393667433,20.71491002948485,False,False,False,False
12784,639.2,25.72452650224778,20.143907619271875,False,False,False,False
12785,639.25,25.67186491096236,19.839780034318313,False,False,False,False
12786,639.3,25.602877661365994,20.38105862014583,False,False,False,False
12787,639.35,25.116074418396778,19.983247028596296,False,False,False,False
12788,639.4,25.35608650284344,19.940856637883154,False,False,False,False
12789,639.45,25.544302413992018,20.204719809198153,False,False,False,False
12790,639.5,25.338594405405694,20.123402411442665,False,False,False,False
12791,639.55,24.950727657320176,20.9352681401878,False,False,False,False
12792,639.6,26.105307085420183,20.430063286307703,False,False,False,False
12793,639.65,24.653333151346363,19.861494719367826,False,False,False,False
12794,639.7,25.189216200944145,21.013735333672717,False,False,False,False
12795,639.75,25.892652309083452,20.07652640013139,False,False,False,False
12796,639.8,25.7033144619361,21.11024541514726,False,False,False,False
12797,639.85,24.65045184597044,19.8304851335691,False,False,False,False
12798,639.9,24.152524542716876,19.90091893347954,False,False,False,False
12799,639.95,24.670565297931358,19.454755763876264,False,False,False,False
12800,640.0,25.20278528456654,19.93149232994551,False,False,False,False
12801,640.05,25.25908402131787,22.033379294505202,False,False,False,False
12802,640.1,25.24754505456451,20.021622395019463,False,False,False,False
12803,640.15,25.427816644599307,20.58288540711135,False,False,False,False
12804,640.2,25.116186984585124,19.856602059407034,False,False,False,False
12805,640.25,25.703350967096235,20.136500820024768,False,False,False,False
12806,640.3,25.53925606727016,20.266019545693,False,False,False,False
12807,640.35,24.161241744640975,20.5506905751756,False,False,False,False
12808,640.4,25.2482332026045,20.049437684123873,False,False,False,False
12809,640.45,25.144451960921167,20.765192852098238,False,False,False,False
12810,640.5,25.298128982235795,19.894050456822413,False,False,False,False
12811,640.55,25.04653089406254,20.19966160159349,False,False,False,False
12812,640.6,24.419381583356785,20.134588638724292,False,False,False,False
12813,640.65,25.51751160489836,20.340271343332592,False,False,False,False
12814,640.7,25.722709996710503,20.42500505263881,False,False,False,False
12815,640.75,24.32006937041757,21.035881045555023,False,False,False,False
12816,640.8,26.211054162470568,20.65458526840446,False,False,False,False
12817,640.85,25.81281051992142,20.30842583412484,False,False,False,False
12818,640.9,24.85421121989116,19.965971392921055,False,False,False,False
12819,640.95,24.755227230875118,20.044595473591812,False,False,False,False
12820,641.0,25.29077441384435,19.958538603022212,False,False,False,False
12821,641.05,25.4216624435132,20.11707957038536,False,False,False,False
12822,641.1,25.610607443224286,20.960487770638924,False,False,False,False
12823,641.15,25.648053188864306,20.67539162511186,False,False,False,False
12824,641.2,25.669224972567182,21.00626618638663,False,False,False,False
12825,641.25,24.733062403578824,19.748306724313238,False,False,False,False
12826,641.3,25.416133057525844,20.657149271053484,False,False,False,False
12827,641.35,25.60876604883349,19.732026293709986,False,False,False,False
12828,641.4,25.383402304018972,20.47791628307925,False,False,False,False
12829,641.45,25.862140711448447,20.10284671600162,False,False,False,False
12830,641.5,26.036314658329722,20.461556803823047,False,False,False,False
12831,641.55,25.056696813421357,20.906116659575975,False,False,False,False
12832,641.6,25.498330884768976,20.088427048900485,False,False,False,False
12833,641.65,25.1585847740825,19.96356816759203,False,False,False,False
12834,641.7,25.315510929520865,19.938109208031488,False,False,False,False
12835,641.75,24.645069201814433,20.89740800496516,False,False,False,False
12836,641.8,25.715766084777687,20.48429421472446,False,False,False,False
12837,641.85,26.990747372816678,19.74601649982188,False,False,False,False
12838,641.9,25.817470749573467,20.52143064435511,False,False,False,False
12839,641.95,26.77378798439423,20.666361127322617,False,False,False,False
12840,642.0,26.146086969305735,21.69365859139589,False,False,False,False
12841,642.05,25.21085728858363,19.80068750247962,False,False,False,False
12842,642.1,25.755432076361107,20.364485297539964,False,False,False,False
12843,642.15,26.041035641444743,19.94398091159506,False,False,False,False
12844,642.2,25.790926249592122,21.020424621325976,False,False,False,False
12845,642.25,25.21581932554653,20.025935860293483,False,False,False,False
12846,642.3,25.792624337642057,20.005353246800723,False,False,False,False
12847,642.35,26.349023188341857,20.556741549791564,False,False,False,False
12848,642.4,24.83265826720316,20.173408960232727,False,False,False,False
12849,642.45,26.06981252944758,21.111856341477974,False,False,False,False
12850,642.5,26.055692030421614,21.413742148012677,False,False,False,False
12851,642.55,24.693957407848497,19.765366802387305,False,False,False,False
12852,642.6,25.32923294285442,20.798663088764478,False,False,False,False
12853,642.65,25.311844083165948,20.978297454227764,False,False,False,False
12854,642.7,26.017333940828898,20.14037566222995,False,False,False,False
12855,642.75,25.624648857215643,20.784107187568967,False,False,False,False
12856,642.8,25.23193231368546,21.181442153452696,False,False,False,False
12857,642.85,25.697710446007537,20.07111830951031,False,False,False,False
12858,642.9,25.88694555272081,20.19204104053975,False,False,False,False
12859,642.95,25.652214975473843,20.37236433408795,False,False,False,False
12860,643.0,26.438397776194297,20.55835715293637,False,False,False,False
12861,643.05,25.68389037180188,20.327210399945038,False,False,False,False
12862,643.1,25.98686205084123,21.60131915406921,False,False,False,False
12863,643.15,25.138655556418307,20.586594087082577,False,False,False,False
12864,643.2,25.7962164686538,20.282767360005238,False,False,False,False
12865,643.25,25.36589181417487,20.731548690591183,False,False,False,False
12866,643.3,25.476601953031835,20.277099220396956,False,False,False,False
12867,643.35,26.474792161648377,20.1239962176245,False,False,False,False
12868,643.4,25.518537440237438,20.671545176267422,False,False,False,False
12869,643.45,25.363013489741302,19.830205486137764,False,False,False,False
12870,643.5,24.841720057805254,20.45792899178466,False,False,False,False
12871,643.55,25.37689085925636,20.103163084995433,False,False,False,False
12872,643.6,24.830987390478114,20.8650394796377,False,False,False,False
12873,643.65,26.264613590367105,20.54844896934488,False,False,False,False
12874,643.7,25.90135372427042,20.556303061315994,False,False,False,False
12875,643.75,26.1718111275834,20.025551362294774,False,False,False,False
12876,643.8,26.02094114707002,21.135188876611004,False,False,False,False
12877,643.85,25.251833206156967,20.602513723451775,False,False,False,False
12878,643.9,26.237366272074173,20.453855460961844,False,False,False,False
12879,643.95,25.73420023537813,19.81199628279244,False,False,False,False
12880,644.0,26.069574469225447,21.285295842258357,False,False,False,False
12881,644.05,24.399241613568982,20.6054165872518,False,False,False,False
12882,644.1,25.272323222195187,20.51763147605433,False,False,False,False
12883,644.15,25.436673794835837,21.46998632089481,False,False,False,False
12884,644.2,26.00871911586879,20.29642780896235,False,False,False,False
12885,644.25,25.06312751001394,20.734850837288697,False,False,False,False
12886,644.3,26.987161901912327,21.160729260800213,False,False,False,False
12887,644.35,26.538172529161425,20.78429156258914,False,False,False,False
12888,644.4,26.601103073821175,20.70495116606499,False,False,False,False
12889,644.45,26.62534292368027,20.989423089822075,False,False,False,False
12890,644.5,26.34933872728205,20.936757549062907,False,False,False,False
12891,644.55,25.33928784212533,20.638211526845765,False,False,False,False
12892,644.6,26.182675154781062,21.048621967559395,False,False,False,False
12893,644.65,25.67436541100278,21.179559857062358,False,False,False,False
12894,644.7,25.83003910146981,20.694747474563012,False,False,False,False
12895,644.75,26.43569869189995,21.182310727630526,False,False,False,False
12896,644.8,25.691616336229327,21.900247837157018,False,False,False,False
12897,644.85,25.61594307488048,21.26185282726825,False,False,False,False
12898,644.9,26.4382454471049,20.808844387834153,False,False,False,False
12899,644.95,25.583562850700783,20.307205850181965,False,False,False,False
12900,645.0,25.740333431484647,20.610130917981397,False,False,False,False
12901,645.05,25.950751019175122,20.465129904538955,False,False,False,False
12902,645.1,26.24636917223767,20.723157005893103,False,False,False,False
12903,645.15,26.419194435498785,21.487457336835693,False,False,False,False
12904,645.2,25.755798687230854,21.37807795534299,False,False,False,False
12905,645.25,25.204348462678528,21.689875197736367,False,False,False,False
12906,645.3,26.73372251064601,20.44626350627374,False,False,False,False
12907,645.35,25.04781409846974,20.67820678931931,False,False,False,False
12908,645.4,14.156310451072427,10.315307218007334,False,False,False,False
12909,645.45,23.021724910274543,18.94756349961537,False,False,False,False
12910,645.5,25.507631617149727,21.164792256952857,False,False,False,False
12911,645.55,26.12776601085258,20.253544625025334,False,False,False,False
12912,645.6,26.035174407326785,21.869973870417212,False,False,False,False
12913,645.65,26.07178065002757,20.912804438911103,False,False,False,False
12914,645.7,26.34183269203424,21.31982308637273,False,False,False,False
12915,645.75,26.25293428339306,20.28371673559694,False,False,False,False
12916,645.8,24.735066134925052,21.202064125442856,False,False,False,False
12917,645.85,26.123139862372525,21.51737618089706,False,False,False,False
12918,645.9,26.466771901203582,20.499081254918963,False,False,False,False
12919,645.95,25.81379812965376,21.02134033850252,False,False,False,False
12920,646.0,26.428316319500965,21.028433563733945,False,False,False,False
12921,646.05,26.561434973667357,20.901404287557547,False,False,False,False
12922,646.1,26.15329186439072,21.509395796430535,False,False,False,False
12923,646.15,26.238443172324263,20.84746063709321,False,False,False,False
12924,646.2,25.40423706347089,21.232445706923894,False,False,False,False
12925,646.25,25.988807311455034,21.434377199977032,False,False,False,False
12926,646.3,26.3441359668404,19.965734845330314,False,False,False,False
12927,646.35,25.879437069981748,20.822548286485613,False,False,False,False
12928,646.4,25.776174325802508,20.608716892406633,False,False,False,False
12929,646.45,26.23277332643036,20.687886573315676,False,False,False,False
12930,646.5,26.10434511630945,20.532779572283356,False,False,False,False
12931,646.55,26.183541119566044,20.59814728506003,False,False,False,False
12932,646.6,25.135719527525826,19.942422557961976,False,False,False,False
12933,646.65,26.230074317875506,20.482545034918704,False,False,False,False
12934,646.7,25.098283619606285,20.282236782719266,False,False,False,False
12935,646.75,25.70021105009387,20.454233507139993,False,False,False,False
12936,646.8,26.798540404449213,21.146811381898306,False,False,False,False
12937,646.85,26.134837289472376,21.556007753517935,False,False,False,False
12938,646.9,26.02813695519088,20.971329584413734,False,False,False,False
12939,646.95,25.421317567272602,21.09438644418923,False,False,False,False
12940,647.0,26.666872081400278,20.480098072239162,False,False,False,False
12941,647.05,25.99296204597373,20.45415931225834,False,False,False,False
12942,647.1,24.745549889692416,20.706694182513218,False,False,False,False
12943,647.15,25.571156891191706,20.761590535468994,False,False,False,False
12944,647.2,26.12605303089247,21.1746660044405,False,False,False,False
12945,647.25,25.8211197707519,20.98190712957506,False,False,False,False
12946,647.3,26.383435280862685,20.946841547850862,False,False,False,False
12947,647.35,25.25282991483745,21.630391485825736,False,False,False,False
12948,647.4,26.030666982045126,20.769706784806804,False,False,False,False
12949,647.45,25.55608781715304,21.094809530320063,False,False,False,False
12950,647.5,25.90498933131665,21.515175793245252,False,False,False,False
12951,647.55,25.589137790490923,20.83103057901773,False,False,False,False
12952,647.6,26.032852221828858,20.581716564006417,False,False,False,False
12953,647.65,26.61376184530496,20.046462114416144,False,False,False,False
12954,647.7,25.10103040745038,20.099178667418364,False,False,False,False
12955,647.75,26.93474949619455,21.173084738186343,False,False,False,False
12956,647.8,27.63946568887813,20.801538671985917,False,False,False,False
12957,647.85,25.554260431518514,21.075258410887425,False,False,False,False
12958,647.9,26.527696557623674,20.625852174151394,False,False,False,False
12959,647.95,26.24740458423576,20.317170722070966,False,False,False,False
12960,648.0,26.245487817965028,20.11846146747575,False,False,False,False
12961,648.05,25.509799270908346,20.75406285308996,False,False,False,False
12962,648.1,25.338022052843584,20.395679502748507,False,False,False,False
12963,648.15,25.614544630039553,20.411092345846438,False,False,False,False
12964,648.2,25.521115316834425,21.640059501649713,False,False,False,False
12965,648.25,25.118871263451325,21.201369014376443,False,False,False,False
12966,648.3,25.353960418362036,20.39643053230917,False,False,False,False
12967,648.35,26.22939439324393,21.12406689863051,False,False,False,False
12968,648.4,26.606806075590228,20.431768847216347,False,False,False,False
12969,648.45,25.336947664618517,21.015193415612817,False,False,False,False
12970,648.5,26.937821175326967,21.024477461320206,False,False,False,False
12971,648.55,24.929313415475296,19.45695155718979,False,False,False,False
12972,648.6,25.057998034813,20.44555496989681,False,False,False,False
12973,648.65,24.721397760896597,20.55045958504181,False,False,False,False
12974,648.7,24.64558577772326,20.3086471645019,False,False,False,False
12975,648.75,26.26120412659316,20.258343558198835,False,False,False,False
12976,648.8,25.331472160062525,20.456055852754748,False,False,False,False
12977,648.85,25.649199845076428,20.435814390691434,False,False,False,False
12978,648.9,25.412045353531983,20.08076284937831,False,False,False,False
12979,648.95,24.95072671319923,20.356044261484637,False,False,False,False
12980,649.0,24.72796546737589,20.01388045277965,False,False,False,False
12981,649.05,24.397504138836915,20.676837115250237,False,False,False,False
12982,649.1,25.403737729998866,19.920572495565363,False,False,False,False
12983,649.15,25.676772777297348,19.92332072763568,False,False,False,False
12984,649.2,25.01443949273099,21.284657018190273,False,False,False,False
12985,649.25,24.44946282732369,21.07626883002683,False,False,False,False
12986,649.3,26.01830164934147,21.200724060778427,False,False,False,False
12987,649.35,26.076358559736754,20.708786899482288,False,False,False,False
12988,649.4,24.818475166176356,20.832270167416883,False,False,False,False
12989,649.45,24.93822172569094,21.7741767365038,False,False,False,False
12990,649.5,25.948321210126004,19.53784609424413,False,False,False,False
12991,649.55,24.568368077790957,20.760805899578358,False,False,False,False
12992,649.6,24.98982649482909,21.1920828303642,False,False,False,False
12993,649.65,26.295240612834604,19.917862084992954,False,False,False,False
12994,649.7,25.341725112142697,20.205051199138115,False,False,False,False
12995,649.75,25.6919742400088,19.96848723850424,False,False,False,False
12996,649.8,25.01987297419412,19.844681056961864,False,False,False,False
12997,649.85,26.170049628057946,19.641760348619368,False,False,False,False
12998,649.9,25.604620093776816,20.54702016520056,False,False,False,False
12999,649.95,26.11407916581469,21.00210177718467,False,False,False,False
13000,650.0,25.290923864692257,20.640425203087375,False,False,False,False
13001,650.05,24.999694621737756,20.247389636730738,False,False,False,False
13002,650.1,25.477267114422954,20.390210561252406,False,False,False,False
13003,650.15,25.166567170683333,20.327438579037427,False,False,False,False
13004,650.2,25.303366350882424,21.215046719817217,False,False,False,False
13005,650.25,25.112868538876498,20.188654876141566,False,False,False,False
13006,650.3,24.884876561581187,20.854530256287735,False,False,False,False
13007,650.35,25.922628933801313,22.263845152448084,False,False,False,False
13008,650.4,25.70135142663749,20.48490178427331,False,False,False,False
13009,650.45,24.965368735205658,19.621288295665583,False,False,False,False
13010,650.5,26.375607106876004,21.65519596405646,False,False,False,False
13011,650.55,25.059594835065745,19.93962620254154,False,False,False,False
13012,650.6,25.766894078211987,20.900124990107855,False,False,False,False
13013,650.65,24.165764485838178,20.731848916734197,False,False,False,False
13014,650.7,25.3338626430758,20.236741233651674,False,False,False,False
13015,650.75,24.50151854944853,19.89374092209136,False,False,False,False
13016,650.8,25.013043026262977,21.176814125061412,False,False,False,False
13017,650.85,25.6933719826031,20.297777808287638,False,False,False,False
13018,650.9,25.632463635581875,19.72952777890145,False,False,False,False
13019,650.95,25.036158331045883,20.95239557272331,False,False,False,False
13020,651.0,25.450653339521814,20.63212739481648,False,False,False,False
13021,651.05,25.549876894673382,19.532366292941955,False,False,False,False
13022,651.1,25.211901441164347,20.87001411957726,False,False,False,False
13023,651.15,25.74511408122819,20.49254721505641,False,False,False,False
13024,651.2,25.492696504436797,20.757545296919105,False,False,False,False
13025,651.25,25.1609196692646,21.67023754353966,False,False,False,False
13026,651.3,26.346381385044403,19.93648737335966,False,False,False,False
13027,651.35,25.272970945580038,20.562554031601444,False,False,False,False
13028,651.4,25.02639241078249,20.337558630012445,False,False,False,False
13029,651.45,25.959355442941867,20.863108131452446,False,False,False,False
13030,651.5,25.86363948506642,20.153215683777848,False,False,False,False
13031,651.55,24.512404611525,20.66402322572278,False,False,False,False
13032,651.6,24.56287585402189,21.16716215408486,False,False,False,False
13033,651.65,25.8023175626869,21.42432732907128,False,False,False,False
13034,651.7,25.274809568764898,20.754269358158975,False,False,False,False
13035,651.75,25.767851000250985,19.902859399134076,False,False,False,False
13036,651.8,25.462772710417646,21.11656713381401,False,False,False,False
13037,651.85,25.908192638609297,19.618812651167637,False,False,False,False
13038,651.9,26.06757744758789,19.487730019325273,False,False,False,False
13039,651.95,24.798997370755718,20.184538126939938,False,False,False,False
13040,652.0,25.163801265758156,19.989831620241677,False,False,False,False
13041,652.05,26.31803318317891,20.57315100804169,False,False,False,False
13042,652.1,25.898659386664583,20.96815662878669,False,False,False,False
13043,652.15,26.01171461950546,20.83188835970849,False,False,False,False
13044,652.2,26.85674335622554,19.582567195364593,False,False,False,False
13045,652.25,26.359666783893793,19.77606605191982,False,False,False,False
13046,652.3,25.719666223223786,20.548602967591947,False,False,False,False
13047,652.35,25.135573501631928,20.57280746304096,False,False,False,False
13048,652.4,26.39754949632445,21.021079318551095,False,False,False,False
13049,652.45,26.412586810320043,21.028032591900995,False,False,False,False
13050,652.5,25.81170114310365,20.772713188960786,False,False,False,False
13051,652.55,26.692359891827603,20.101843646855656,False,False,False,False
13052,652.6,25.83808340775561,19.144352560129633,False,False,False,False
13053,652.65,25.75944426778428,20.030507542381336,False,False,False,False
13054,652.7,26.372531197259093,21.207218579092828,False,False,False,False
13055,652.75,25.930986122611127,21.868686349737434,False,False,False,False
13056,652.8,26.054906103006875,19.64777536138498,False,False,False,False
13057,652.85,24.66112504654201,19.935670083196527,False,False,False,False
13058,652.9,25.788856977935314,21.456178065101504,False,False,False,False
13059,652.95,25.50458528312934,20.657524676183403,False,False,False,False
13060,653.0,25.491053552753502,21.027884106883466,False,False,False,False
13061,653.05,25.550899914613368,19.999021329850088,False,False,False,False
13062,653.1,25.28728765137403,20.581507300409427,False,False,False,False
13063,653.15,26.019894881452263,21.596580879665304,False,False,False,False
13064,653.2,25.112997018478985,20.584160823823606,False,False,False,False
13065,653.25,24.728248121568765,20.584242653182837,False,False,False,False
13066,653.3,25.661478054552877,21.111830492213212,False,False,False,False
13067,653.35,26.401201143896547,21.480569880718754,False,False,False,False
13068,653.4,25.41574906719183,20.91553064656403,False,False,False,False
13069,653.45,25.61471586441143,20.848273344313615,False,False,False,False
13070,653.5,25.69645362493764,20.355817877070315,False,False,False,False
13071,653.55,27.04287086231383,21.03693016008657,False,False,False,False
13072,653.6,26.221126807843863,20.954773984828787,False,False,False,False
13073,653.65,25.536394510282932,21.095407518993422,False,False,False,False
13074,653.7,25.722215936161042,21.199868320681034,False,False,False,False
13075,653.75,25.41984258300354,21.191619249368816,False,False,False,False
13076,653.8,26.82608196779631,20.92673618788668,False,False,False,False
13077,653.85,25.19607774788508,20.33300726018055,False,False,False,False
13078,653.9,25.38826729497654,21.1175608075399,False,False,False,False
13079,653.95,26.37044867034595,21.302814074248005,False,False,False,False
13080,654.0,26.83112200129365,20.840027705818315,False,False,False,False
13081,654.05,26.059957373730594,20.584951686464702,False,False,False,False
13082,654.1,25.853727419619876,20.91627615379337,False,False,False,False
13083,654.15,26.071193593343292,20.490787964008206,False,False,False,False
13084,654.2,25.966570130356043,20.366152463970312,False,False,False,False
13085,654.25,27.05289309703978,20.81471998887947,False,False,False,False
13086,654.3,26.290510718263953,20.747936004443645,False,False,False,False
13087,654.35,25.839410065450867,20.463441509463014,False,False,False,False
13088,654.4,26.208438247752515,21.137119127362705,False,False,False,False
13089,654.45,26.49742988487118,20.986009691021916,False,False,False,False
13090,654.5,25.516195051308774,20.360016594912846,False,False,False,False
13091,654.55,26.245069512825655,21.115680038293583,False,False,False,False
13092,654.6,26.12453202875664,20.588278821624087,False,False,False,False
13093,654.65,25.47860029399581,21.43095597297821,False,False,False,False
13094,654.7,25.96943692842911,20.34330019453981,False,False,False,False
13095,654.75,25.820895893858214,20.677309532294743,False,False,False,False
13096,654.8,25.788648452758718,20.81743882883432,False,False,False,False
13097,654.85,26.922854256901633,20.86272944534783,False,False,False,False
13098,654.9,26.125118178607025,21.853804918561895,False,False,False,False
13099,654.95,26.22906768399133,21.236496654778477,False,False,False,False
13100,655.0,26.35961062976483,21.03990457609855,False,False,False,False
13101,655.05,26.08004238153758,20.945647893058204,False,False,False,False
13102,655.1,25.813718279107793,21.303929706658845,False,False,False,False
13103,655.15,26.83433283796112,20.16221584711352,False,False,False,False
13104,655.2,26.778730198803768,21.287505976811246,False,False,False,False
13105,655.25,26.477982491708275,20.674135878509507,False,False,False,False
13106,655.3,25.969190354292564,20.25657971758506,False,False,False,False
13107,655.35,26.25241996809742,20.847701206986386,False,False,False,False
13108,655.4,25.48127755452846,20.669353628283595,False,False,False,False
13109,655.45,26.01625756802823,21.29589098855588,False,False,False,False
13110,655.5,25.434337778654424,20.7498853994864,False,False,False,False
13111,655.55,26.29410724876776,21.31740242121159,False,False,False,False
13112,655.6,26.848296800823594,21.20043568380381,False,False,False,False
13113,655.65,25.49650448833449,20.707886911968956,False,False,False,False
13114,655.7,26.81169288795415,20.478893935311337,False,False,False,False
13115,655.75,26.41451948973703,21.322389289201737,False,False,False,False
13116,655.8,25.58419722140374,21.00411543067215,False,False,False,False
13117,655.85,26.097362210076643,20.739626598518008,False,False,False,False
13118,655.9,26.841803429909714,21.146889178414856,False,False,False,False
13119,655.95,26.57567698109556,20.577786170172992,False,False,False,False
13120,656.0,26.61750795584599,20.885826994150325,False,False,False,False
13121,656.05,25.90015274334112,20.47266803627211,False,False,False,False
13122,656.1,25.592605388299113,20.775426322414766,False,False,False,False
13123,656.15,26.01518260424572,20.959495351471407,False,False,False,False
13124,656.2,26.12671084257893,20.23350294490852,False,False,False,False
13125,656.25,25.989497866381225,21.18401566038514,False,False,False,False
13126,656.3,25.701008136450273,21.08752260757126,False,False,False,False
13127,656.35,25.48872026505595,21.397063340614203,False,False,False,False
13128,656.4,26.41246438973293,21.453427062339102,False,False,False,False
13129,656.45,25.718857318990032,21.27320341040905,False,False,False,False
13130,656.5,26.40177535053637,21.26965725645689,False,False,False,False
13131,656.55,25.860670892624228,20.20413984092858,False,False,False,False
13132,656.6,26.036893520666325,21.246734660485025,False,False,False,False
13133,656.65,25.482604351620672,21.502722492007493,False,False,False,False
13134,656.7,26.3347308713672,21.542509213549618,False,False,False,False
13135,656.75,25.906443965097463,20.99714044572735,False,False,False,False
13136,656.8,25.52014693403667,21.3902572453496,False,False,False,False
13137,656.85,25.939351553035518,21.9167353282394,False,False,False,False
13138,656.9,25.62008380494912,20.62846187630568,False,False,False,False
13139,656.95,25.293562400593554,21.406764259551398,False,False,False,False
13140,657.0,26.439260783391415,21.370139417993173,False,False,False,False
13141,657.05,25.382859958952757,20.435634238960688,False,False,False,False
13142,657.1,26.17902134778204,21.16078806943508,False,False,False,False
13143,657.15,27.152642351985776,21.21256334848909,False,False,False,False
13144,657.2,25.480408569917948,20.57355586572736,False,False,False,False
13145,657.25,26.17926311179702,20.341194390084027,False,False,False,False
13146,657.3,25.819226580107035,21.199364941660278,False,False,False,False
13147,657.35,26.140922116624246,20.809288006084724,False,False,False,False
13148,657.4,25.07521447762084,20.594965292492112,False,False,False,False
13149,657.45,26.20139847396041,19.932123905874217,False,False,False,False
13150,657.5,26.023816245828105,20.887242043213252,False,False,False,False
13151,657.55,27.203832309111874,20.596174113057348,False,False,False,False
13152,657.6,24.925533569266246,20.252195049832576,False,False,False,False
13153,657.65,25.70132290572364,20.97299407451359,False,False,False,False
13154,657.7,26.243934130541078,20.967437473861835,False,False,False,False
13155,657.75,26.38468100320271,20.19006296718085,False,False,False,False
13156,657.8,25.93904679037253,20.26549926930419,False,False,False,False
13157,657.85,26.612883650054584,20.20195411267151,False,False,False,False
13158,657.9,26.007772378961512,20.901484789464845,False,False,False,False
13159,657.95,26.09370717436539,21.10761830687942,False,False,False,False
13160,658.0,25.184787587855173,19.68899681130449,False,False,False,False
13161,658.05,26.25684739698355,20.511969850263874,False,False,False,False
13162,658.1,26.846216051340715,20.631311316146082,False,False,False,False
13163,658.15,25.405183325648327,22.44046048873078,False,False,False,False
13164,658.2,25.71619468124924,20.713335025919033,False,False,False,False
13165,658.25,25.205507745857012,20.384103803465745,False,False,False,False
13166,658.3,26.10055866129892,21.21908744701688,False,False,False,False
13167,658.35,25.783898702106807,20.00736976215498,False,False,False,False
13168,658.4,26.27205989551513,19.92317102885186,False,False,False,False
13169,658.45,25.800818349105526,21.02813681964383,False,False,False,False
13170,658.5,25.864332224298405,20.874388661250034,False,False,False,False
13171,658.55,25.85779464695091,20.195731971324705,False,False,False,False
13172,658.6,25.882561172188897,20.869532580682872,False,False,False,False
13173,658.65,25.85513119791657,20.499276154338435,False,False,False,False
13174,658.7,26.132915951251157,20.120409757984483,False,False,False,False
13175,658.75,26.508772695291018,21.313390990503315,False,False,False,False
13176,658.8,26.367201878442145,20.3128874051311,False,False,False,False
13177,658.85,26.59551077590463,20.824156787815085,False,False,False,False
13178,658.9,25.147159706259718,21.349913009307723,False,False,False,False
13179,658.95,25.365065847758313,21.07177143807119,False,False,False,False
13180,659.0,26.241964291046845,20.223358839503494,False,False,False,False
13181,659.05,25.209620240490786,21.285567606454183,False,False,False,False
13182,659.1,26.507795109812744,20.390033817022616,False,False,False,False
13183,659.15,25.360045376112954,20.073230773165164,False,False,False,False
13184,659.2,25.535779999916755,20.642186341846287,False,False,False,False
13185,659.25,25.337114414465063,20.186176534859804,False,False,False,False
13186,659.3,25.61629371628622,20.03616378963882,False,False,False,False
13187,659.35,26.396387485440428,20.157350872202528,False,False,False,False
13188,659.4,26.288508277319583,21.76800515886201,False,False,False,False
13189,659.45,26.574587038889632,20.957966261595057,False,False,False,False
13190,659.5,26.782649651471118,19.66773822554618,False,False,False,False
13191,659.55,25.316693920795824,20.905401713130946,False,False,False,False
13192,659.6,24.994906014296184,21.0192428141533,False,False,False,False
13193,659.65,25.540092985465524,20.045142031823495,False,False,False,False
13194,659.7,25.67551751898336,20.22371788566641,False,False,False,False
13195,659.75,24.768756630687008,19.469075944437087,False,False,False,False
13196,659.8,25.797209974209053,20.396193337504208,False,False,False,False
13197,659.85,24.904339675876685,19.551160257002785,False,False,False,False
